;Unnamed: 0;header_stamp_secs;pose_position_x;pose_position_y;pose_position_z;seconds;drop_values;flight_number;label;dtw
0;0;1449494128;2.1668946743;0.866599917412;0.06788118928669999;0;True;47;3;321.1593101024558
1;1;1449494128;2.16680645943;0.866544187069;0.067898131907;0;True;47;3;321.1593101024558
2;2;1449494128;2.1667766571;0.866551399231;0.0678737685084;0;True;47;3;321.1593101024558
3;3;1449494128;2.16677880287;0.866535723209;0.06790988892319999;0;True;47;3;321.1593101024558
4;4;1449494128;2.16689825058;0.86657333374;0.0678829625249;0;True;47;3;321.1593101024558
5;5;1449494128;2.16682052612;0.866548776627;0.0678759887815;0;True;47;3;321.1593101024558
6;6;1449494128;2.16680026054;0.866550624371;0.06788821518419999;0;True;47;3;321.1593101024558
7;7;1449494128;2.16680240631;0.866530299187;0.06791080534459999;0;True;47;3;321.1593101024558
8;8;1449494128;2.1668150425;0.8665583133700001;0.06792182475330001;0;True;47;3;321.1593101024558
9;9;1449494128;2.16683316231;0.866565465927;0.0678690373898;0;True;47;3;321.1593101024558
10;10;1449494128;2.16696619987;0.866735339165;0.06824326515200001;0;True;47;3;321.1593101024558
11;11;1449494128;2.16686439514;0.866582393646;0.0678680986166;0;True;47;3;321.1593101024558
12;12;1449494128;2.16672587395;0.866985797882;0.0680942311883;0;True;47;3;321.1593101024558
13;13;1449494128;2.16691398621;0.866574943066;0.0678931772709;0;True;47;3;321.1593101024558
14;14;1449494128;2.16677498817;0.866516411304;0.0678967908025;0;True;47;3;321.1593101024558
15;15;1449494128;2.16682100296;0.86655575037;0.067868411541;0;True;47;3;321.1593101024558
16;16;1449494128;2.16676664352;0.866486370564;0.0679271444678;0;True;47;3;321.1593101024558
17;17;1449494128;2.16681170464;0.866526603699;0.06791136413809999;0;True;47;3;321.1593101024558
18;18;1449494128;2.16671943665;0.867006182671;0.0680881440639;0;True;47;3;321.1593101024558
19;19;1449494128;2.16675567627;0.8669985532760001;0.06809759140010001;0;True;47;3;321.1593101024558
20;20;1449494128;2.16671681404;0.8669972419740001;0.0680833607912;0;True;47;3;321.1593101024558
21;21;1449494128;2.16671323776;0.8664993643760001;0.067886210978;0;True;47;3;321.1593101024558
22;22;1449494128;2.166847229;0.866535902023;0.067861944437;0;True;47;3;321.1593101024558
23;23;1449494128;2.16685557365;0.866559624672;0.0678507015109;0;True;47;3;321.1593101024558
24;24;1449494128;2.16679358482;0.8665385842319999;0.0678701251745;0;True;47;3;321.1593101024558
25;25;1449494128;2.16683030128;0.8665552139280001;0.0679169595242;0;True;47;3;321.1593101024558
