;Unnamed: 0;header_stamp_secs;pose_position_x;pose_position_y;pose_position_z;seconds;drop_values;flight_number;label;dtw
0;0;1445944236;2.14336037636;0.733012080193;0.0353094339371;0;True;49;1;8.439786673910016
1;1;1445944236;2.14364671707;0.7332618236540001;0.035117089748400006;0;True;49;1;8.439786673910016
2;2;1445944236;2.14363265038;0.733172595501;0.0351304411888;0;True;49;1;8.439786673910016
3;3;1445944236;2.14365124702;0.733150422573;0.03510984405880001;0;True;49;1;8.439786673910016
4;4;1445944236;2.1436424255400004;0.733241796494;0.035102106630800003;0;True;49;1;8.439786673910016
5;5;1445944236;2.14362335205;0.7331275343889999;0.0351274870336;0;True;49;1;8.439786673910016
6;6;1445944236;2.14365196228;0.7332702279090001;0.0351117253304;0;True;49;1;8.439786673910016
7;7;1445944236;2.14362883568;0.733158528805;0.0351087115705;0;True;49;1;8.439786673910016
8;8;1445944236;2.14359140396;0.733114957809;0.035125378519300005;0;True;49;1;8.439786673910016
9;9;1445944236;2.14356541634;0.733178496361;0.035159830004;0;True;49;1;8.439786673910016
10;10;1445944236;2.14340901375;0.7330083251;0.035239603370400004;0;True;49;1;8.439786673910016
11;11;1445944236;2.14360880852;0.73313832283;0.035118710249699994;0;True;49;1;8.439786673910016
12;12;1445944236;2.14364171028;0.7331715822220001;0.03510881215330001;0;True;49;1;8.439786673910016
13;13;1445944236;2.14365291595;0.7331994771960001;0.035100325942;0;True;49;1;8.439786673910016
14;14;1445944236;2.14362239838;0.733099758625;0.0351289100945;0;True;49;1;8.439786673910016
15;15;1445944236;2.14365768433;0.733305513859;0.0351189412177;0;True;49;1;8.439786673910016
16;16;1445944236;2.14364647865;0.7332516908650001;0.0351058766246;0;True;49;1;8.439786673910016
17;17;1445944236;2.1434655189500003;0.733036577702;0.0351935476065;0;True;49;1;8.439786673910016
18;18;1445944236;2.14356637001;0.733224391937;0.0351548530161;0;True;49;1;8.439786673910016
19;19;1445944236;2.14342093468;0.733088552952;0.0353152677417;0;True;49;1;8.439786673910016
20;20;1445944236;2.14365315437;0.7332558631899999;0.0351068452001;0;True;49;1;8.439786673910016
21;21;1445944236;2.14365434647;0.7331763505940001;0.035113118588900004;0;True;49;1;8.439786673910016
22;22;1445944236;2.14359688759;0.733152389526;0.0351497121155;0;True;49;1;8.439786673910016
23;23;1445944236;2.14366221428;0.733218371868;0.03510338440540001;0;True;49;1;8.439786673910016
24;24;1445944236;2.14348006248;0.733123481274;0.0352254472673;0;True;49;1;8.439786673910016
25;25;1445944236;2.14364528656;0.7331777215;0.0351041071117;0;True;49;1;8.439786673910016
26;26;1445944236;2.14366531372;0.733258724213;0.0351141951978;0;True;49;1;8.439786673910016
27;27;1445944236;2.14364337921;0.733251750469;0.035106129944300006;0;True;49;1;8.439786673910016
28;28;1445944236;2.14364790916;0.733311712742;0.0351212807;0;True;49;1;8.439786673910016
29;29;1445944236;2.1435918808000003;0.733092546463;0.0351145751774;0;True;49;1;8.439786673910016
30;30;1445944236;2.1436405181900002;0.733142316341;0.0351145155728;0;True;49;1;8.439786673910016
31;31;1445944236;2.14364624023;0.7332023382189999;0.0351052395999;0;True;49;1;8.439786673910016
32;32;1445944236;2.14357662201;0.7331662178039999;0.0351485051215;0;True;49;1;8.439786673910016
33;33;1445944236;2.14364814758;0.733255088329;0.035112481564300004;0;True;49;1;8.439786673910016
34;34;1445944236;2.14358115196;0.733152091503;0.0351363010705;0;True;49;1;8.439786673910016
35;35;1445944236;2.14356040955;0.7330947518350001;0.0351328328252;0;True;49;1;8.439786673910016
36;36;1445944236;2.14351081848;0.7330211997030001;0.0351647883654;0;True;49;1;8.439786673910016
37;37;1445944236;2.14356684685;0.7332023382189999;0.03516259044409999;0;True;49;1;8.439786673910016
38;38;1445944236;2.1436569690700003;0.733133852482;0.0351120606065;0;True;49;1;8.439786673910016
39;39;1445944236;2.1436166763299997;0.733115494251;0.0351304523647;0;True;49;1;8.439786673910016
40;40;1445944236;2.1435728073099996;0.733111977577;0.0351683981717;0;True;49;1;8.439786673910016
41;41;1445944236;2.14361858368;0.733161985874;0.035109620541300006;0;True;49;1;8.439786673910016
42;42;1445944236;2.14365911484;0.7331913113590001;0.0351071059704;0;True;49;1;8.439786673910016
43;43;1445944236;2.1436369419099996;0.733229517937;0.0351084657013;0;True;49;1;8.439786673910016
44;44;1445944236;2.1436021328;0.7331275343889999;0.0351164527237;0;True;49;1;8.439786673910016
45;45;1445944236;2.1436450481400002;0.733258485794;0.0351149141788;0;True;49;1;8.439786673910016
46;46;1445944236;2.1436495780900002;0.7331820726389999;0.0351052246988;0;True;49;1;8.439786673910016
47;47;1445944236;2.1435894966099998;0.7331355810169999;0.0351764783263;0;True;49;1;8.439786673910016
48;48;1445944236;2.14363718033;0.7331913709639999;0.035111460834699994;0;True;49;1;8.439786673910016
49;49;1445944236;2.14356517792;0.733094334602;0.035175040364300005;0;True;49;1;8.439786673910016
50;50;1445944236;2.1436324119599997;0.7331104874609999;0.0351236872375;0;True;49;1;8.439786673910016
51;51;1445944236;2.14365506172;0.733196437359;0.035119783133300005;0;True;49;1;8.439786673910016
52;52;1445944236;2.14364171028;0.733230412006;0.0351108759642;0;True;49;1;8.439786673910016
53;53;1445944236;2.14364886284;0.7332580685619999;0.0351055338979;0;True;49;1;8.439786673910016
54;54;1445944236;2.14348101616;0.7330319881440001;0.0351900309324;0;True;49;1;8.439786673910016
55;55;1445944236;2.1436405181900002;0.7331657409669999;0.0351051315665;0;True;49;1;8.439786673910016
56;56;1445944236;2.1435596942900004;0.733224451542;0.035167347639800006;0;True;49;1;8.439786673910016
57;57;1445944236;2.1436574459099997;0.7333118319509999;0.035103704780300005;0;True;49;1;8.439786673910016
58;58;1445944236;2.14357590675;0.7331660389899999;0.0351614654064;0;True;49;1;8.439786673910016
59;59;1445944236;2.14364981651;0.733163177967;0.0351110883057;0;True;49;1;8.439786673910016
60;60;1445944236;2.1436429023700003;0.733194410801;0.0351111739874;0;True;49;1;8.439786673910016
61;61;1445944236;2.14345097542;0.73305106163;0.0352230891585;0;True;49;1;8.439786673910016
62;62;1445944236;2.14362549782;0.7331191301350001;0.0351164937019;0;True;49;1;8.439786673910016
63;63;1445944236;2.14360761642;0.733113467693;0.0351184085011;0;True;49;1;8.439786673910016
64;64;1445944236;2.14365124702;0.7333077192309999;0.035121422261;0;True;49;1;8.439786673910016
65;65;1445944236;2.1436445713;0.733266055584;0.035112798214;0;True;49;1;8.439786673910016
66;66;1445944236;2.1436252594;0.733083665371;0.0351170524955;0;True;49;1;8.439786673910016
67;67;1445944236;2.14363002777;0.733111441135;0.0351188108325;0;True;49;1;8.439786673910016
68;68;1445944236;2.14361691475;0.73322224617;0.0351439677179;0;True;49;1;8.439786673910016
69;69;1445944236;2.14363598824;0.7332491278650001;0.0351276621222;0;True;49;1;8.439786673910016
70;70;1445944236;2.14365315437;0.733236134052;0.0351145938039;0;True;49;1;8.439786673910016
71;71;1445944236;2.1436438560499997;0.733152806759;0.035115208476800004;0;True;49;1;8.439786673910016
72;72;1445944236;2.14363074303;0.7332761287690001;0.035125788301199994;0;True;49;1;8.439786673910016
73;73;1445944236;2.14364671707;0.733189225197;0.0351179614663;0;True;49;1;8.439786673910016
74;74;1445944236;2.14362072945;0.733190774918;0.0351287648082;0;True;49;1;8.439786673910016
75;75;1445944236;2.14354228973;0.7331110835079999;0.0351508073509;0;True;49;1;8.439786673910016
76;76;1445944236;2.1436483859999997;0.7331858873370001;0.0351142920554;0;True;49;1;8.439786673910016
77;77;1445944236;2.1434264183000002;0.733033239841;0.0352361574769;0;True;49;1;8.439786673910016
78;78;1445944236;2.14348125458;0.7330507040019999;0.0351834744215;0;True;49;1;8.439786673910016
79;79;1445944236;2.14362955093;0.7331676483149999;0.0351085737348;0;True;49;1;8.439786673910016
80;80;1445944236;2.1436405181900002;0.733240664005;0.0351174660027;0;True;49;1;8.439786673910016
81;81;1445944236;2.1436033248900004;0.733116865158;0.035124409943800006;0;True;49;1;8.439786673910016
82;82;1445944236;2.14363360405;0.733156085014;0.0351126343012;0;True;49;1;8.439786673910016
83;83;1445944236;2.14363265038;0.733217656612;0.0351139754057;0;True;49;1;8.439786673910016
84;84;1445944236;2.14360427856;0.7331184148790001;0.0351151451468;0;True;49;1;8.439786673910016
85;85;1445944236;2.14361691475;0.733246922493;0.0351205915213;0;True;49;1;8.439786673910016
86;86;1445944236;2.14365673065;0.733260393143;0.0351131483912;0;True;49;1;8.439786673910016
87;87;1445944236;2.14359688759;0.7331261038779999;0.0351241230965;0;True;49;1;8.439786673910016
88;88;1445944236;2.1436419487;0.733292281628;0.0351175777614;0;True;49;1;8.439786673910016
89;89;1445944236;2.14353990555;0.7331083416940001;0.0351870059967;0;True;49;1;8.439786673910016
90;90;1445944236;2.1436393261;0.7332926392560001;0.035124249756300005;0;True;49;1;8.439786673910016
91;91;1445944236;2.14361310005;0.73311150074;0.0351252928376;0;True;49;1;8.439786673910016
92;92;1445944236;2.1436471939099997;0.7332776188850001;0.035121563822;0;True;49;1;8.439786673910016
93;93;1445944236;2.14363861084;0.733194410801;0.03513133153319999;0;True;49;1;8.439786673910016
94;94;1445944236;2.14354634285;0.733092427254;0.0351541899145;0;True;49;1;8.439786673910016
95;95;1445944236;2.1436197757700004;0.733135163784;0.0351229980588;0;True;49;1;8.439786673910016
96;96;1445944236;2.1435244083400002;0.733102858067;0.035186853259800005;0;True;49;1;8.439786673910016
97;97;1445944236;2.14364624023;0.733250379562;0.0351365543902;0;True;49;1;8.439786673910016
98;98;1445944236;2.1435761451700004;0.7331635355949999;0.035153333097699996;0;True;49;1;8.439786673910016
