;Unnamed: 0;header_stamp_secs;pose_position_x;pose_position_y;pose_position_z;seconds;drop_values;flight_number;label;dtw
0;0;1445946053;2.13449525833;0.7360768318179999;0.0344232171774;0;True;0;1;13.647859812210022
1;1;1445946053;2.13449907303;0.736158132553;0.0344108790159;0;True;0;1;13.647859812210022
2;2;1445946053;2.1343793869;0.735934197903;0.0344942696393;0;True;0;1;13.647859812210022
3;3;1445946053;2.13446521759;0.736119091511;0.0344420410693;0;True;0;1;13.647859812210022
4;4;1445946053;2.13449764252;0.736029148102;0.0344399139285;0;True;0;1;13.647859812210022
5;5;1445946053;2.13424968719;0.735966801643;0.034652397036599995;0;True;0;1;13.647859812210022
6;6;1445946053;2.13443589211;0.7359192371369999;0.03448753058909999;0;True;0;1;13.647859812210022
7;7;1445946053;2.13448810577;0.7361425757410001;0.034412823617500005;0;True;0;1;13.647859812210022
8;8;1445946053;2.13448834419;0.736138999462;0.0344395935535;0;True;0;1;13.647859812210022
9;9;1445946053;2.13452148438;0.736180782318;0.0344250164926;0;True;0;1;13.647859812210022
10;10;1445946053;2.13446307182;0.736033558846;0.034461744129699996;0;True;0;1;13.647859812210022
11;11;1445946053;2.13429021835;0.735756874084;0.034615278244;0;True;0;1;13.647859812210022
12;12;1445946053;2.13442969322;0.7359618544580001;0.034485671669199996;0;True;0;1;13.647859812210022
13;13;1445946053;2.1344933509799997;0.736049234867;0.0344298407435;0;True;0;1;13.647859812210022
14;14;1445946053;2.13430953026;0.7358614206309999;0.034614667296400004;0;True;0;1;13.647859812210022
15;15;1445946053;2.13448309898;0.7360444068909999;0.034453555941599996;0;True;0;1;13.647859812210022
16;16;1445946053;2.13444709778;0.735933244228;0.0344274565578;0;True;0;1;13.647859812210022
17;17;1445946053;2.1344742775;0.73595058918;0.034447837620999996;0;True;0;1;13.647859812210022
18;18;1445946053;2.1344230175;0.7359655499459999;0.0344603396952;0;True;0;1;13.647859812210022
19;19;1445946053;2.1344132423400004;0.7359189391140001;0.034497983753699994;0;True;0;1;13.647859812210022
20;20;1445946053;2.1345469951599996;0.7360980510709999;0.0344117097557;0;True;0;1;13.647859812210022
21;21;1445946053;2.13449501991;0.736168563366;0.0344333462417;0;True;0;1;13.647859812210022
22;22;1445946053;2.13446807861;0.7360326051710001;0.0345146581531;0;True;0;1;13.647859812210022
23;23;1445946053;2.13452339172;0.7361182570460001;0.034411299973699995;0;True;0;1;13.647859812210022
24;24;1445946053;2.13451886177;0.736177027225;0.0344312116504;0;True;0;1;13.647859812210022
25;25;1445946053;2.1344928741499998;0.736040651798;0.0344531275332;0;True;0;1;13.647859812210022
26;26;1445946053;2.13446950912;0.7360485196109999;0.034504495561099996;0;True;0;1;13.647859812210022
27;27;1445946053;2.13448691368;0.735988914967;0.0344405546784;0;True;0;1;13.647859812210022
28;28;1445946053;2.1345000267;0.736033856869;0.0344237238169;0;True;0;1;13.647859812210022
29;29;1445946053;2.13442564011;0.73595649004;0.0344673097134;0;True;0;1;13.647859812210022
30;30;1445946053;2.13433814049;0.7359484434129999;0.034560654312400005;0;True;0;1;13.647859812210022
31;31;1445946053;2.1345033645599996;0.736074984074;0.0344370938838;0;True;0;1;13.647859812210022
32;32;1445946053;2.1344037056;0.735934078693;0.034477554261699996;0;True;0;1;13.647859812210022
33;33;1445946053;2.1344628334;0.735949993134;0.0344467200339;0;True;0;1;13.647859812210022
34;34;1445946053;2.13441157341;0.735994815826;0.0344818048179;0;True;0;1;13.647859812210022
35;35;1445946053;2.13452601433;0.7360957264899999;0.0344120971859;0;True;0;1;13.647859812210022
36;36;1445946053;2.13453674316;0.736140012741;0.0343971177936;0;True;0;1;13.647859812210022
37;37;1445946053;2.13441419601;0.736008763313;0.034466706216300005;0;True;0;1;13.647859812210022
38;38;1445946053;2.1344373226199997;0.735937476158;0.034470532089499996;0;True;0;1;13.647859812210022
39;39;1445946053;2.13451385498;0.7360896468160001;0.0344001874328;0;True;0;1;13.647859812210022
40;40;1445946053;2.1344406604799997;0.735869467258;0.0345653146505;0;True;0;1;13.647859812210022
41;41;1445946053;2.13445186615;0.736037790775;0.034454688429800005;0;True;0;1;13.647859812210022
42;42;1445946053;2.1344673633599998;0.7360051870350001;0.034418683499099996;0;True;0;1;13.647859812210022
43;43;1445946053;2.13452982903;0.7361063361169999;0.03440836071969999;0;True;0;1;13.647859812210022
44;44;1445946053;2.13446140289;0.735951423645;0.0344405733049;0;True;0;1;13.647859812210022
45;45;1445946053;2.13451766968;0.7361783981319999;0.0344077609479;0;True;0;1;13.647859812210022
46;46;1445946053;2.13435173035;0.735923588276;0.034578174352599994;0;True;0;1;13.647859812210022
47;47;1445946053;2.13445520401;0.7359870672229999;0.034416180104;0;True;0;1;13.647859812210022
48;48;1445946053;2.1344840526599995;0.7360444068909999;0.0343981534243;0;True;0;1;13.647859812210022
