;Unnamed: 0;header_stamp_secs;pose_position_x;pose_position_y;pose_position_z;seconds;drop_values;flight_number;label;dtw
0;0;1449484264;2.13696312904;0.7945823073389999;0.0686350017786;0;True;4;1;77.60341007635164
1;1;1449484264;2.13681173325;0.7944685816760001;0.06884861737489999;0;True;4;1;77.60341007635164
2;2;1449484264;2.13683724403;0.79443436861;0.0686500295997;0;True;4;1;77.60341007635164
3;3;1449484264;2.1369459629099996;0.7944585680959999;0.0686467811465;0;True;4;1;77.60341007635164
4;4;1449484264;2.1368820667299997;0.794541060925;0.0687058717012;0;True;4;1;77.60341007635164
5;5;1449484264;2.13685965538;0.794445753098;0.0687529072165;0;True;4;1;77.60341007635164
6;6;1449484264;2.13696551323;0.794562041759;0.06869440525769999;0;True;4;1;77.60341007635164
7;7;1449484264;2.1369459629099996;0.7944516539569999;0.06865207850930001;0;True;4;1;77.60341007635164
8;8;1449484264;2.13696789742;0.79456949234;0.0687258765101;0;True;4;1;77.60341007635164
9;9;1449484264;2.13688826561;0.794569551945;0.06876993924380001;0;True;4;1;77.60341007635164
10;10;1449484264;2.13691973686;0.794546425343;0.0686888024211;0;True;4;1;77.60341007635164
11;11;1449484264;2.1370334625200003;0.794732391834;0.0685758143663;0;True;4;1;77.60341007635164
12;12;1449484264;2.1369955539700003;0.794448673725;0.0685667395592;0;True;4;1;77.60341007635164
13;13;1449484264;2.13705015182;0.794719159603;0.0685677155852;0;True;4;1;77.60341007635164
14;14;1449484264;2.13690805435;0.794638514519;0.068752259016;0;True;4;1;77.60341007635164
15;15;1449484264;2.13702559471;0.794750511646;0.0686036199331;0;True;4;1;77.60341007635164
16;16;1449484264;2.13688492775;0.794519722462;0.068799354136;0;True;4;1;77.60341007635164
17;17;1449484264;2.1369447708099996;0.794517040253;0.068740747869;0;True;4;1;77.60341007635164
18;18;1449484264;2.13697695732;0.7946698665620001;0.0687760040164;0;True;4;1;77.60341007635164
19;19;1449484264;2.1370146274599997;0.794573903084;0.0687796548009;0;True;4;1;77.60341007635164
20;20;1449484264;2.13695001602;0.79445797205;0.068759098649;0;True;4;1;77.60341007635164
21;21;1449484264;2.13692450523;0.794691324234;0.0687917545438;0;True;4;1;77.60341007635164
22;22;1449484264;2.13689947128;0.794477105141;0.0688199996948;0;True;4;1;77.60341007635164
23;23;1449484264;2.13697290421;0.794344365597;0.0686322152615;0;True;4;1;77.60341007635164
24;24;1449484264;2.1368873119400003;0.794471502304;0.0688147470355;0;True;4;1;77.60341007635164
25;25;1449484264;2.13701272011;0.7945559024809999;0.0686354413629;0;True;4;1;77.60341007635164
26;26;1449484264;2.1369216442099996;0.794429779053;0.0688541680574;0;True;4;1;77.60341007635164
27;27;1449484264;2.13687348366;0.794455468655;0.0687736421824;0;True;4;1;77.60341007635164
28;28;1449484264;2.1370089054099997;0.79453343153;0.0686316713691;0;True;4;1;77.60341007635164
29;29;1449484264;2.13693118095;0.79469370842;0.0687998458743;0;True;4;1;77.60341007635164
30;30;1449484264;2.13696670532;0.794557154179;0.068759098649;0;True;4;1;77.60341007635164
31;31;1449484264;2.1369664669;0.794612705708;0.06878306716680001;0;True;4;1;77.60341007635164
32;32;1449484264;2.13694429398;0.794442176819;0.0687627270818;0;True;4;1;77.60341007635164
33;33;1449484264;2.13688325882;0.794454455376;0.068824082613;0;True;4;1;77.60341007635164
34;34;1449484264;2.13693904877;0.7944865822789999;0.0687451288104;0;True;4;1;77.60341007635164
35;35;1449484264;2.1370275020599996;0.794646382332;0.0685796365142;0;True;4;1;77.60341007635164
36;36;1449484264;2.13698005676;0.794511318207;0.068756558001;0;True;4;1;77.60341007635164
37;37;1449484264;2.13695287704;0.7944668531419999;0.06864647567269999;0;True;4;1;77.60341007635164
38;38;1449484264;2.13683652878;0.7943211793899999;0.06873342394830001;0;True;4;1;77.60341007635164
39;39;1449484264;2.1367995739;0.7942773699760001;0.06881903856989999;0;True;4;1;77.60341007635164
40;40;1449484264;2.1369214057900003;0.794578254223;0.0687365680933;0;True;4;1;77.60341007635164
41;41;1449484264;2.13691306114;0.7942084074019999;0.06871927529569999;0;True;4;1;77.60341007635164
42;42;1449484264;2.13697433472;0.794491887093;0.0685241520405;0;True;4;1;77.60341007635164
43;43;1449484264;2.13689446449;0.794511198997;0.06879048794510001;0;True;4;1;77.60341007635164
44;44;1449484264;2.1369903087599997;0.7943726181980001;0.0685484036803;0;True;4;1;77.60341007635164
45;45;1449484264;2.13677072525;0.7943328619;0.06876118481160001;0;True;4;1;77.60341007635164
46;46;1449484264;2.13685584068;0.7945681214329999;0.06876759231089999;0;True;4;1;77.60341007635164
47;47;1449484264;2.13695287704;0.7944307327269999;0.0686277970672;0;True;4;1;77.60341007635164
48;48;1449484264;2.13687157631;0.794413089752;0.0687820389867;0;True;4;1;77.60341007635164
49;49;1449484264;2.13696813583;0.794534623623;0.0686576366425;0;True;4;1;77.60341007635164
50;50;1449484264;2.13702082634;0.7946857810019999;0.0685794204473;0;True;4;1;77.60341007635164
51;51;1449484264;2.13698029518;0.794483602047;0.0685285106301;0;True;4;1;77.60341007635164
52;52;1449484264;2.1367166042299996;0.794220685959;0.0688490197062;0;True;4;1;77.60341007635164
53;53;1449484264;2.13694810867;0.7942721247669999;0.06852380186319999;0;True;4;1;77.60341007635164
54;54;1449484264;2.13672423363;0.794507563114;0.0689472407103;0;True;4;1;77.60341007635164
55;55;1449484264;2.13685679436;0.7944338917730001;0.06871083378790001;0;True;4;1;77.60341007635164
56;56;1449484264;2.1368746757499997;0.794527232647;0.06874869018789999;0;True;4;1;77.60341007635164
57;57;1449484264;2.13698554039;0.794612467289;0.0685791820288;0;True;4;1;77.60341007635164
58;58;1449484264;2.13697481155;0.7944578528399999;0.06851517409090001;0;True;4;1;77.60341007635164
59;59;1449484264;2.13697361946;0.794640004635;0.0685485377908;0;True;4;1;77.60341007635164
60;60;1449484264;2.1369123458900003;0.794238507748;0.068552993238;0;True;4;1;77.60341007635164
61;61;1449484264;2.13699364662;0.79465341568;0.0685502365232;0;True;4;1;77.60341007635164
62;62;1449484264;2.13694405556;0.794440925121;0.06871199607850001;0;True;4;1;77.60341007635164
63;63;1449484264;2.13686037064;0.794543087482;0.06872980296610001;0;True;4;1;77.60341007635164
64;64;1449484264;2.13689994812;0.794406354427;0.06870880722999999;0;True;4;1;77.60341007635164
65;65;1449484264;2.1368689537;0.7943843007089999;0.0687403678894;0;True;4;1;77.60341007635164
66;66;1449484264;2.13697314262;0.7944659590719999;0.0686646401882;0;True;4;1;77.60341007635164
